Bursa;(27. Yarış Günü);13/07/2026
1. Kosu :   13.30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1800m; Çim;;;;Rekor Derece :1.46.66
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)234.000 TL;2.)93.600 TL;3.)46.800 TL;4.)23.400 TL;5.)11.700 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;WHITE WOLF DB SKG SK;3y k  d;GENERAL QUARTERS (USA);GIALLO RAGAZZA;58;N.AVCİ;HÜSEYİN YILDIZ;G.TOKLU;3;%54.83(1);85;1:25.29;1,45;1,5  Boy
2;GOOD WIEW GLORY SK;3y a  d;LION HEART (USA);MARLA SINGER;58;E.ÇANKAYA;MEHMET BOZKAYA;MUR.ALTIN;1;%21.9(2);80;1:25.55;3,40;2 Boy
3;TIZ A BELLA DB SK;3y d  d;TIZWAY (USA);RUN FOR VICTORY;58;V.ABİŞ;CÜNEYT İŞÇİ;Y.AKKILIÇ;4;%9.81(3);73;1:25.89;8,30;Yarım Boy
4;BOUNDLESS POWER KG K DB;3y d  d;BLUEGRASS CAT (USA);TAMIT (IRE);58;A.YILDIZ;NİMET ARİF KURTEL;H.YÜZBAŞI;7;%2.8(5);52;1:25.99;20,45;6 Boy
5;HAS SERÇE KG DB SK;3y d  d;KLUGER (JPN);NURBUR;58;M.M.BİLGİN;YALÇIN TÜRE;H.E.UYSAL;5;%2.54(6);76;1:27.15;18,25;
6;MISS CONQUEROR DB SK;3y k  d;GENERAL QUARTERS (USA);SEYİR;58;Ö.YILDIRIM;LEYLA NAGİHAN ÇETİNKAYA;R.KILIÇ;6;%7.49(4);72;1:28.32;9,10;
7;MY CHAKRA DB SK;3y d  d;SUPER SAVER (USA);MARVEL;58;M.KEÇECİ;MAHMUT YALÇIN;Y.ÖZTAŞ;2;%0.63(7);51;1:33.39;31,40;
GANYAN(7) :1,45 TL, İKİLİ(2/7) :2,10 TL, SIRALI İKİLİ(7/2) :3,15 TL, ÜÇLÜ BAHİS(7/2/6) :16,10 TL, 8. ÇİFTE(2/7) :82,80 TL

10. Kosu :   18.00;Handikap 14 /H2; 3 ve Yukarı İngilizler; kg; 1300m; Çim;;;;Rekor Derece :1.15.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RED SMOKE DB SK;3y d  d;AUTHORIZED (IRE);RED HARE (FR);52,5 +0.90;Z.KARABULUT AP;ÖZGÜR ÜNALAN;H.DOLMAZ;3;%4.42(7);39;1:17.44;17,80;1 Boy
2;MAHSA DB SK YP;4y d k;TOROK (IRE);EMMA;62;SAL.ÇELİK;HÜSEYİN KAAN MÜJDECİ;C.ŞİMŞEK;13;%1.65(13);48;1:17.58;45,00;Yarım Boy
3;BEBEĞİM OLDUN KG K DB;4y d k;MYBOYCHARLIE (IRE);PAÇİ;55,5 +0.20;A.İNCİ;TUĞÇE GÖÇEN;A.MANTAŞ;8;%9.02(5);35;1:17.67;7,25;1 Boy
4;SYRENA DB SKG SK;3y d  d;EPAULETTE (AUS);SUGAR LOVE* (GER);54;N.AVCİ;S.KIVANÇ ÖNDER;M.A.KAYA;15;%9.98(4);42;1:17.77;8,80;Boyun
5;GOLDEN APPLE K DB;4y a k;SHAMALGAN (FR);GILYANA (GER);58,5;N.ŞEN;NECMİ CELİM;R.COŞKUN;14;%3.42(9);41;1:17.80;19,50;
6;GRAY EMPRESS DB SKG SK;4y k k;GRAYSTORM;AKASYA;58;M.M.BİLGİN;AHMET GÜZELOCAK;T.VATANSEVER;7;%16.45(2);40;1:18.13;4,30;
7;ZUATANEYO SK;5y d  a;TOROK (IRE);ZARAGOZA;57,5;E.AKPINAR AP;BARIŞ KARAGÖZ;A.ÖCAL;6;%2.8(10);45;1:18.21;24,50;
8;FILIUS VENTUS K DB;5y d  a;TOROK (IRE);SERENARA;60;BERK.GÖKÇE AP;MEHMET MURAT UĞURLU;GÖK.GÖKÇE;1;%20.09(1);48;1:18.35;3,70;
9;KİNG EDDİE KG K;4y d  a;GRAYSTORM;CHLOE;61;Y.E.YÜKSEL AP;ERCAN SÖKMEZ;S.C.GÖZÜNGÜ;12;%1.51(14);50;1:18.46;51,40;
10;MANTI SISTER DB SK;4y d k;MANTICORE;RED SISTERS;56;M.KEÇECİ;METİN HASKONUR;S.C.GÖZÜNGÜ;16;%0.79(17);36;1:18.50;73,45;
11;YILDIZ MEYDANI DB SK YP;4y d k;TOUCH THE WOLF;CLAIRE;52 +2.00;MAH.TURAN;FİLİZ DEMİRBİLEK;U.GÖKÇE;4;%1.01(16);23;1:18.51;55,00;
12;ROTASIZ KAPTAN KG DB SK;6y a  a;CAPTAIN RIO (GB);CERISE ROSE;55 +0.30;H.YOLAÇICI AP;NURULLAH ASTAN;S.C.GÖZÜNGÜ;2;%7.14(6);38;1:18.71;8,75;
13;GHOST OF NIGHT SKG SK;3y k  e;GAZIBORA KHAN (GB);TORTILLA;53,5 +1.10;A.YILDIZ;SERVET KAZANKAYA;T.YILMAZ;18;%11.02(3);41;1:18.76;12,00;
14;VOODOO PEOPLE KG DB SK;3y a  e;VOODOO SONG (USA);LATIFA ONE (USA);52 +2.00;Y.GÖKÇE AP;GÖKHAN BİRLİKÇİ;C.YILDIRIM;19 - DS;%1.95(11);38;1:18.91;40,55;
15;LORD OF NORTH K;5y d  a;TRAPPE SHOT (USA);BOUGAINVILLEA;57,5 +0.60;M.GÜNÇALDI AP;RECEP CANGIR;F.SEZER;20 - DS;%0.63(18);39;1:19.76;65,60;
16;APOLLON DB SK;3y d  e;ABBAS YOLCU;SEA ROSE;52 +1.50;R.KETME AP;EMİRHAN AKSU;A.ÖZDENİZ;11;%1.37(15);38;1:19.82;46,45;
17;SECRET PATH DB SKG SK;4y d  a;INVINCIBLE SON (IRE);QUEEN OF FIRE;57;E.BOZDAĞ;BAHRİ ÇABUK;HAK.EL;9;%1.93(12);38;1:21.18;34,45;
18;MAKA MAKA KG K DB GKR;4y d k;RUN AWAY AND HIDE (USA);PİRŞAKIR;56,5;C.ALTUN;H. ALİ AFŞAROĞLU;E.AYHAN;17;%0.58(20);37;1:23.00;88,70;
19;HELLBOY KG SK;5y d  a;LION HEART (USA);SASICHA (IRE);62;F.HİM AP;MEHMET BEŞERLER;R.COŞKUN;5;%0.6(19);48;1:26.91;79,95;
20;SMYRNA POWER KG SK;3y d  d;APPROVE (IRE);CELEBORN;56;Ö.F.ÖZEN AP;HÜSEYİN YILDIZ;G.TOKLU;10;%3.65(8);50;Derecesiz;20,20;
GANYAN(11) :17,80 TL, 7'Lİ PLASE(1,2,5/4,6,7/4,11/3,4/1,2/2,7/5,11) :904,80 TL, 2. 6'LI GANYAN(4,6/11/4/2/7/11) :137.787,12 TL, 2. 5'Lİ GANYAN(11/4/2/7/11) :63.833,10 TL, 2. 4'LÜ GANYAN(4/2/7/11) :9.557,45 TL, 2. 3'LÜ GANYAN(2/7/11) :1.915,40 TL, İKİLİ(5/11) :596,10 TL, SIRALI İKİLİ(11/5) :731,25 TL, PLASE(11) :10,50 TL, PLASE(5) :33,80 TL, PLASE İKİLİ(11/20) :58,50 TL, PLASE İKİLİ(5/11) :401,20 TL, PLASE İKİLİ(5/20) :91,60 TL, SIRALI 5 Lİ BAHİS(11/5/20/7/9) :Bilen çıkmamıştır, 452,191.88 TL devretmiştir., TABELA BAHİS SIRASIZ(11/5/20/7) :8.528,02 TL, TABELA BAHİS(11/5/20/7) :Sıralı bilen çıkmamıştır., 9. ÇİFTE(7/11) :32,05 TL, 7'Lİ GANYAN(1,2/4,6/11/4/2/7/11) :674.032,30 TL

